form,ingr,month,revenue
Powder,Rhodiola_Rosea,jul,0.225037
Other,Rhodiola_Rosea,jul,0.014344
Gummy,Beetroot,jul,2.798687
Softgels,Beetroot,jul,0.0
Tablets,Beetroot,jul,0.0
Capsules,Beetroot,jul,0.404304
Powder,Beetroot,jul,0.283724
Other,Beetroot,jul,0.0
Gummy,Zeaxanthin,jul,0.049808
Softgels,Zeaxanthin,jul,3.550196
Tablets,Zeaxanthin,jul,0.212861
Capsules,Zeaxanthin,jul,0.921222
Powder,Zeaxanthin,jul,0.011998
Other,Zeaxanthin,jul,0.014699
Gummy,Astaxanthin,jul,0.0
Softgels,Astaxanthin,jul,2.8332445099999997
Tablets,Astaxanthin,jul,0.00101
Capsules,Astaxanthin,jul,0.77230501
Powder,Astaxanthin,jul,0.0
Other,Astaxanthin,jul,0.0
Gummy,Bacopa,jul,0.0
Softgels,Bacopa,jul,0.0
Tablets,Bacopa,jul,0.09922
Capsules,Bacopa,jul,3.02266
Powder,Bacopa,jul,0.164599
Other,Bacopa,jul,0.00148851
Gummy,Sodium,jul,0.0
Softgels,Sodium,jul,0.0
Tablets,Sodium,jul,0.462947
Capsules,Sodium,jul,1.009442
Powder,Sodium,jul,0.224863
Other,Sodium,jul,0.0
Gummy,Capsimax,jul,0.0
Softgels,Capsimax,jul,0.0
Tablets,Capsimax,jul,0.0
Capsules,Capsimax,jul,0.58570893625
Powder,Capsimax,jul,0.0
Other,Capsimax,jul,0.0
Gummy,Glycine,jul,0.0
Softgels,Glycine,jul,0.126516
Tablets,Glycine,jul,0.017744
Capsules,Glycine,jul,0.504538
Powder,Glycine,jul,0.050377
Other,Glycine,jul,0.0
Gummy,Glandular,jul,0.060572
Softgels,Glandular,jul,0.0111
Tablets,Glandular,jul,0.543813
Capsules,Glandular,jul,5.209646
Powder,Glandular,jul,1.417936
Other,Glandular,jul,0.019601
Gummy,Taurine,jul,0.0
Softgels,Taurine,jul,0.0
Tablets,Taurine,jul,0.171026
Capsules,Taurine,jul,0.060382
Powder,Taurine,jul,0.527511
Other,Taurine,jul,0.0
Gummy,Betaine,jul,0.0
Softgels,Betaine,jul,0.0
Tablets,Betaine,jul,0.59654
Capsules,Betaine,jul,0.649281
Powder,Betaine,jul,0.041288
Other,Betaine,jul,0.0
Gummy,Guarana,jul,0.0
Softgels,Guarana,jul,0.0
Tablets,Guarana,jul,0.0
Capsules,Guarana,jul,0.039603
Powder,Guarana,jul,0.0
Other,Guarana,jul,0.0
Gummy,Ceramides,jul,0.0
Softgels,Ceramides,jul,0.0
Tablets,Ceramides,jul,0.0
Capsules,Ceramides,jul,0.052301
Powder,Ceramides,jul,0.0
Other,Ceramides,jul,0.0
Gummy,Boron,jul,0.0
Softgels,Boron,jul,0.126516
Tablets,Boron,jul,0.624602115
Capsules,Boron,jul,0.778252
Powder,Boron,jul,0.003851
Other,Boron,jul,0.018978
Gummy,Boswellia,jul,0.0
Softgels,Boswellia,jul,0.18554
Tablets,Boswellia,jul,1.085898
Capsules,Boswellia,jul,1.484735
Powder,Boswellia,jul,0.083687
Other,Boswellia,jul,0.006918
Gummy,Gotu Kola,jul,0.0
Softgels,Gotu Kola,jul,0.0
Tablets,Gotu Kola,jul,0.536592
Capsules,Gotu Kola,jul,0.17094
Powder,Gotu Kola,jul,0.007638
Other,Gotu Kola,jul,0.0
Gummy,Hawthorn,jul,0.0
Softgels,Hawthorn,jul,0.0
Tablets,Hawthorn,jul,0.846471
Capsules,Hawthorn,jul,0.351515
Powder,Hawthorn,jul,0.013567
Other,Hawthorn,jul,0.016959
Gummy,Tongkat Ali,jul,0.0
Softgels,Tongkat Ali,jul,0.0
Tablets,Tongkat Ali,jul,0.0
Capsules,Tongkat Ali,jul,0.356311
Powder,Tongkat Ali,jul,0.236327
Other,Tongkat Ali,jul,0.0
Gummy,Eurycoma longifolia,jul,0.0
Softgels,Eurycoma longifolia,jul,0.0
Tablets,Eurycoma longifolia,jul,0.0
Capsules,Eurycoma longifolia,jul,0.213647
Powder,Eurycoma longifolia,jul,0.0
Other,Eurycoma longifolia,jul,0.0
Gummy,Fadogia agrestis,jul,0.0
Softgels,Fadogia agrestis,jul,0.0
Tablets,Fadogia agrestis,jul,0.0
Capsules,Fadogia agrestis,jul,0.0
Powder,Fadogia agrestis,jul,0.0
Other,Fadogia agrestis,jul,0.0
Gummy,L-Glutathione,jul,0.08452
Softgels,L-Glutathione,jul,0.34683
Tablets,L-Glutathione,jul,0.0
Capsules,L-Glutathione,jul,1.038799
Powder,L-Glutathione,jul,0.033755
Other,L-Glutathione,jul,0.0
Gummy,Coleus forskohlii,jul,0.0
Softgels,Coleus forskohlii,jul,0.0
Tablets,Coleus forskohlii,jul,0.0
Capsules,Coleus forskohlii,jul,0.447601
Powder,Coleus forskohlii,jul,0.017394
Other,Coleus forskohlii,jul,0.0
Gummy,DHEA,jul,0.0
Softgels,DHEA,jul,0.0
Tablets,DHEA,jul,0.171026
Capsules,DHEA,jul,0.198984
Powder,DHEA,jul,0.0
Other,DHEA,jul,0.0
Gummy,Protein,jul,0.0
Softgels,Protein,jul,0.0
Tablets,Protein,jul,0.0
Capsules,Protein,jul,0.0
Powder,Protein,jul,3.534235
Other,Protein,jul,0.0
Gummy,Nitric Oxide,jul,0.0
Softgels,Nitric Oxide,jul,0.0
Tablets,Nitric Oxide,jul,0.220518
Capsules,Nitric Oxide,jul,0.460858
Powder,Nitric Oxide,jul,1.14087
Other,Nitric Oxide,jul,0.012518
Gummy,Olive Leaf,jul,0.0
Softgels,Olive Leaf,jul,1.965928
Tablets,Olive Leaf,jul,0.0
Capsules,Olive Leaf,jul,0.9337894666666666
Powder,Olive Leaf,jul,0.026786
Other,Olive Leaf,jul,0.014711
Gummy,Tart Cherry,jul,0.086829
Softgels,Tart Cherry,jul,0.0
Tablets,Tart Cherry,jul,0.364285
Capsules,Tart Cherry,jul,0.878887
Powder,Tart Cherry,jul,0.0
Other,Tart Cherry,jul,0.0
Gummy,Neem,jul,0.0
Softgels,Neem,jul,0.0
Tablets,Neem,jul,0.023833
Capsules,Neem,jul,0.2735
Powder,Neem,jul,0.088309
Other,Neem,jul,0.034035
Gummy,Pycnogenol,jul,0.0
Softgels,Pycnogenol,jul,0.0
Tablets,Pycnogenol,jul,0.006784
Capsules,Pycnogenol,jul,0.471637
Powder,Pycnogenol,jul,0.001706
Other,Pycnogenol,jul,0.0
Gummy,Vitamin K,jul,1.05231
Softgels,Vitamin K,jul,0.594531
Tablets,Vitamin K,jul,1.33444
Capsules,Vitamin K,jul,3.957345
Powder,Vitamin K,jul,0.004307
Other,Vitamin K,jul,0.014699
Gummy,Sea_Moss,aug,0.2304
Softgels,Sea_Moss,aug,0.068067
Tablets,Sea_Moss,aug,0.516324
Capsules,Sea_Moss,aug,1.144594
Powder,Sea_Moss,aug,0.394865
Other,Sea_Moss,aug,0.022702
Gummy,ACV,aug,3.406992
Softgels,ACV,aug,0.0
Tablets,ACV,aug,0.049722
Capsules,ACV,aug,2.6524289
Powder,ACV,aug,0.159155
Other,ACV,aug,0.0
Gummy,Copper,aug,0.002806
Softgels,Copper,aug,0.164215
Tablets,Copper,aug,1.479876
Capsules,Copper,aug,1.39334
Powder,Copper,aug,0.0
Other,Copper,aug,0.001994
Gummy,Manganese,aug,0.0
Softgels,Manganese,aug,0.0
Tablets,Manganese,aug,1.187565
Capsules,Manganese,aug,0.94349
Powder,Manganese,aug,0.166969
Other,Manganese,aug,0.015508
Gummy,Potassium,aug,0.0
Softgels,Potassium,aug,0.061751
Tablets,Potassium,aug,1.13283459375
Capsules,Potassium,aug,1.94779864
Powder,Potassium,aug,2.457941
Other,Potassium,aug,0.066509
Gummy,Melatonin,aug,0.502233
Softgels,Melatonin,aug,0.0
Tablets,Melatonin,aug,0.37287671599999994
Capsules,Melatonin,aug,0.761453
Powder,Melatonin,aug,0.002556
Other,Melatonin,aug,0.0
Gummy,Ashwagandha,aug,1.250581
Softgels,Ashwagandha,aug,0.250835
Tablets,Ashwagandha,aug,0.230536
Capsules,Ashwagandha,aug,5.282655430714285
Powder,Ashwagandha,aug,1.797734
Other,Ashwagandha,aug,0.02321568
Gummy,Collagen,aug,0.863634
Softgels,Collagen,aug,0.304294
Tablets,Collagen,aug,1.655806
Capsules,Collagen,aug,6.534829
Powder,Collagen,aug,14.358104
Other,Collagen,aug,0.012957
Gummy,Red Weed,aug,0.073243
Softgels,Red Weed,aug,0.0
Tablets,Red Weed,aug,0.0
Capsules,Red Weed,aug,0.187739
Powder,Red Weed,aug,0.154785
Other,Red Weed,aug,0.009496
Gummy,Greens,aug,0.424064
Softgels,Greens,aug,1.08781
Tablets,Greens,aug,2.206536
Capsules,Greens,aug,5.153747023333334
Powder,Greens,aug,5.552218
Other,Greens,aug,0.119036
Gummy,Greens_Broccoli,aug,0.363022
Softgels,Greens_Broccoli,aug,0.0
Tablets,Greens_Broccoli,aug,0.578556
Capsules,Greens_Broccoli,aug,0.72471
Powder,Greens_Broccoli,aug,0.257326
Other,Greens_Broccoli,aug,0.0
Gummy,Greens_Barley,aug,0.0
Softgels,Greens_Barley,aug,0.0
Tablets,Greens_Barley,aug,0.50932
Capsules,Greens_Barley,aug,0.006157
Powder,Greens_Barley,aug,0.57744
Other,Greens_Barley,aug,0.0
Gummy,Greens_Collard,aug,0.0
Softgels,Greens_Collard,aug,0.0
Tablets,Greens_Collard,aug,0.0
Capsules,Greens_Collard,aug,0.0
Powder,Greens_Collard,aug,0.0
Other,Greens_Collard,aug,0.0
Gummy,Greens_Chlorella,aug,0.0
Softgels,Greens_Chlorella,aug,0.092844
Tablets,Greens_Chlorella,aug,1.120025
Capsules,Greens_Chlorella,aug,0.554804
Powder,Greens_Chlorella,aug,1.622099
Other,Greens_Chlorella,aug,0.0
Gummy,Greens_Spirulina,aug,0.0
Softgels,Greens_Spirulina,aug,0.0
Tablets,Greens_Spirulina,aug,1.131664
Capsules,Greens_Spirulina,aug,0.71887
Powder,Greens_Spirulina,aug,3.275663
Other,Greens_Spirulina,aug,0.001044
Gummy,Greens_Spinach,aug,0.363022
Softgels,Greens_Spinach,aug,0.0
Tablets,Greens_Spinach,aug,0.546431
Capsules,Greens_Spinach,aug,1.159105
Powder,Greens_Spinach,aug,0.246911
Other,Greens_Spinach,aug,0.065853
Gummy,Greens_Kale,aug,0.274848
Softgels,Greens_Kale,aug,0.0
Tablets,Greens_Kale,aug,0.009491
Capsules,Greens_Kale,aug,1.161818
Powder,Greens_Kale,aug,0.339094
Other,Greens_Kale,aug,0.008809
Gummy,Greens_Wheatgrass,aug,0.0
Softgels,Greens_Wheatgrass,aug,0.0
Tablets,Greens_Wheatgrass,aug,0.249902
Capsules,Greens_Wheatgrass,aug,0.062357
Powder,Greens_Wheatgrass,aug,1.151267
Other,Greens_Wheatgrass,aug,0.0
Gummy,Greens_alfa,aug,0.0
Softgels,Greens_alfa,aug,0.0
Tablets,Greens_alfa,aug,0.682641
Capsules,Greens_alfa,aug,0.5646129333333334
Powder,Greens_alfa,aug,0.105247
Other,Greens_alfa,aug,0.003244
Gummy,Greens_Chlorophyll,aug,0.0
Softgels,Greens_Chlorophyll,aug,0.0
Tablets,Greens_Chlorophyll,aug,0.0
Capsules,Greens_Chlorophyll,aug,0.0
Powder,Greens_Chlorophyll,aug,0.0
Other,Greens_Chlorophyll,aug,0.0
Gummy,Artichoke,aug,0.0
Softgels,Artichoke,aug,0.0
Tablets,Artichoke,aug,0.148501
Capsules,Artichoke,aug,1.9170786676190474
Powder,Artichoke,aug,0.13959
Other,Artichoke,aug,0.004394
Gummy,Brown Weed,aug,0.00494
Softgels,Brown Weed,aug,0.092844
Tablets,Brown Weed,aug,0.553816
Capsules,Brown Weed,aug,0.752439
Powder,Brown Weed,aug,0.16088
Other,Brown Weed,aug,0.068184
Gummy,Omega3,aug,5.955148
Softgels,Omega3,aug,18.454739848202383
Tablets,Omega3,aug,0.462199
Capsules,Omega3,aug,4.819060725
Powder,Omega3,aug,0.252136
Other,Omega3,aug,0.120683
Gummy,Hemp,aug,1.403807
Softgels,Hemp,aug,0.011177
Tablets,Hemp,aug,0.01101
Capsules,Hemp,aug,0.195046
Powder,Hemp,aug,0.022883
Other,Hemp,aug,0.03561
Gummy,Resveratrol,aug,0.0
Softgels,Resveratrol,aug,0.0
Tablets,Resveratrol,aug,0.608611
Capsules,Resveratrol,aug,1.826926
Powder,Resveratrol,aug,0.247687
Other,Resveratrol,aug,0.011722
Gummy,Black_cohosh,aug,0.274848
Softgels,Black_cohosh,aug,0.0
Tablets,Black_cohosh,aug,0.002372
Capsules,Black_cohosh,aug,0.324034
Powder,Black_cohosh,aug,0.0
Other,Black_cohosh,aug,0.0
Gummy,Mushrooms,aug,0.006674
Softgels,Mushrooms,aug,0.023031
Tablets,Mushrooms,aug,0.880929
Capsules,Mushrooms,aug,4.285205
Powder,Mushrooms,aug,1.61854
Other,Mushrooms,aug,0.022462
Gummy,Superfruits,aug,4.847946451428571
Softgels,Superfruits,aug,0.0
Tablets,Superfruits,aug,0.183743
Capsules,Superfruits,aug,2.80988150875
Powder,Superfruits,aug,0.848213
Other,Superfruits,aug,0.082725
Gummy,B9,aug,4.168599713333333
Softgels,B9,aug,0.679496
Tablets,B9,aug,4.938976
Capsules,B9,aug,9.644568
Powder,B9,aug,0.152902
Other,B9,aug,0.04207357
Gummy,B7,aug,5.228773713333333
Softgels,B7,aug,1.369124
Tablets,B7,aug,2.839015
Capsules,B7,aug,4.970644
Powder,B7,aug,0.410189
Other,B7,aug,0.029293
Gummy,B12,aug,10.483238
Softgels,B12,aug,1.289424
Tablets,B12,aug,5.65839283
Capsules,B12,aug,8.933934
Powder,B12,aug,0.414588
Other,B12,aug,0.150219
Gummy,B5,aug,0.259476
Softgels,B5,aug,0.35728
Tablets,B5,aug,1.570952
Capsules,B5,aug,2.683475528571429
Powder,B5,aug,0.014332
Other,B5,aug,0.029915
Gummy,B6,aug,3.742828
Softgels,B6,aug,0.0
Tablets,B6,aug,1.966066716
Capsules,B6,aug,6.111137
Powder,B6,aug,0.153094
Other,B6,aug,0.111276
Gummy,B3,aug,0.236029
Softgels,B3,aug,0.112999
Tablets,B3,aug,1.84936963
Capsules,B3,aug,5.313131
Powder,B3,aug,0.702888
Other,B3,aug,0.062971
Gummy,B2,aug,0.121612
Softgels,B2,aug,0.122746
Tablets,B2,aug,2.2391636299999997
Capsules,B2,aug,3.168284
Powder,B2,aug,0.0
Other,B2,aug,0.118602
Gummy,B8,aug,0.293837
Softgels,B8,aug,0.0
Tablets,B8,aug,1.192739
Capsules,B8,aug,2.06657434
Powder,B8,aug,0.637026
Other,B8,aug,0.00958
Gummy,Phosphatidylserine,aug,0.618178
Softgels,Phosphatidylserine,aug,1.8558445685714284
Tablets,Phosphatidylserine,aug,0.0
Capsules,Phosphatidylserine,aug,3.072346
Powder,Phosphatidylserine,aug,0.013557
Other,Phosphatidylserine,aug,0.0
Gummy,Gaba,aug,0.025605
Softgels,Gaba,aug,0.248196
Tablets,Gaba,aug,0.048397
Capsules,Gaba,aug,0.42249225
Powder,Gaba,aug,0.002556
Other,Gaba,aug,0.01867168
Gummy,Black Pepper,aug,0.266502
Softgels,Black Pepper,aug,0.505011
Tablets,Black Pepper,aug,0.431033
Capsules,Black Pepper,aug,7.210384716666667
Powder,Black Pepper,aug,1.550605
Other,Black Pepper,aug,0.00895
Gummy,Fenugreek,aug,0.0
Softgels,Fenugreek,aug,0.0
Tablets,Fenugreek,aug,0.0
Capsules,Fenugreek,aug,0.355924
Powder,Fenugreek,aug,0.025921
Other,Fenugreek,aug,0.0
Gummy,Cinnamon,aug,0.032815
Softgels,Cinnamon,aug,0.022687
Tablets,Cinnamon,aug,0.209758
Capsules,Cinnamon,aug,1.5498549
Powder,Cinnamon,aug,0.273047
Other,Cinnamon,aug,0.019401
Gummy,Garlic,aug,0.274848
Softgels,Garlic,aug,0.442207
Tablets,Garlic,aug,0.354246
Capsules,Garlic,aug,2.3393417149999998
Powder,Garlic,aug,0.0023
Other,Garlic,aug,0.017454
Gummy,Turmeric|Curcumin,aug,0.79095
Softgels,Turmeric|Curcumin,aug,1.06985344
Tablets,Turmeric|Curcumin,aug,1.794109
Capsules,Turmeric|Curcumin,aug,13.251005048333333
Powder,Turmeric|Curcumin,aug,0.831375
Other,Turmeric|Curcumin,aug,0.038046
Gummy,Elderberry,aug,4.770681451428572
Softgels,Elderberry,aug,0.0
Tablets,Elderberry,aug,0.183743
Capsules,Elderberry,aug,2.49159250875
Powder,Elderberry,aug,0.706351
Other,Elderberry,aug,0.074049
Gummy,Echinacea,aug,1.015177
Softgels,Echinacea,aug,0.025893
Tablets,Echinacea,aug,0.837879
Capsules,Echinacea,aug,0.9139110600000001
Powder,Echinacea,aug,0.12057
Other,Echinacea,aug,0.059129
Gummy,Milk_Thistle,aug,0.0
Softgels,Milk_Thistle,aug,0.133816
Tablets,Milk_Thistle,aug,0.080627775
Capsules,Milk_Thistle,aug,4.152275023333334
Powder,Milk_Thistle,aug,0.369678
Other,Milk_Thistle,aug,0.009472
Gummy,Omega6,aug,0.056711
Softgels,Omega6,aug,1.098298
Tablets,Omega6,aug,0.181494
Capsules,Omega6,aug,3.2656963157142855
Powder,Omega6,aug,0.677385
Other,Omega6,aug,0.15562
Gummy,Magnesium,aug,1.717176
Softgels,Magnesium,aug,0.616837
Tablets,Magnesium,aug,7.07241746
Capsules,Magnesium,aug,17.849032
Powder,Magnesium,aug,2.745971
Other,Magnesium,aug,0.090136
Gummy,Zinc,aug,12.150357796190477
Softgels,Zinc,aug,2.077378
Tablets,Zinc,aug,6.7969196875
Capsules,Zinc,aug,13.802272
Powder,Zinc,aug,1.228946
Other,Zinc,aug,0.116947
Gummy,Selenium,aug,0.494968
Softgels,Selenium,aug,0.039465
Tablets,Selenium,aug,2.0878594945833333
Capsules,Selenium,aug,2.262616
Powder,Selenium,aug,0.008835
Other,Selenium,aug,0.076567
Gummy,L-Theanine,aug,0.069447
Softgels,L-Theanine,aug,0.258242
Tablets,L-Theanine,aug,0.121822
Capsules,L-Theanine,aug,3.32371525
Powder,L-Theanine,aug,0.119661
Other,L-Theanine,aug,0.04985068
Gummy,COQ10,aug,1.2851699714285716
Softgels,COQ10,aug,4.890921
Tablets,COQ10,aug,0.749464
Capsules,COQ10,aug,2.7222612225000002
Powder,COQ10,aug,0.0
Other,COQ10,aug,0.0
Gummy,BHB_rasp_ketones,aug,0.0
Softgels,BHB_rasp_ketones,aug,0.082506
Tablets,BHB_rasp_ketones,aug,0.078301
Capsules,BHB_rasp_ketones,aug,1.633065
Powder,BHB_rasp_ketones,aug,0.993284
Other,BHB_rasp_ketones,aug,0.210183
Gummy,MCT,aug,0.011834
Softgels,MCT,aug,0.25188
Tablets,MCT,aug,0.0
Capsules,MCT,aug,0.691715
Powder,MCT,aug,1.855386
Other,MCT,aug,0.0
Gummy,Green_coffee,aug,0.023287
Softgels,Green_coffee,aug,0.0
Tablets,Green_coffee,aug,0.101863
Capsules,Green_coffee,aug,0.557862
Powder,Green_coffee,aug,3.271419
Other,Green_coffee,aug,0.0
Gummy,Green_tea,aug,0.00667155
Softgels,Green_tea,aug,0.0247
Tablets,Green_tea,aug,0.280406
Capsules,Green_tea,aug,4.396214
Powder,Green_tea,aug,3.441928
Other,Green_tea,aug,0.020297
Gummy,Garcinia_cambogia,aug,0.0
Softgels,Garcinia_cambogia,aug,0.006167
Tablets,Garcinia_cambogia,aug,0.2592482375
Capsules,Garcinia_cambogia,aug,0.311114
Powder,Garcinia_cambogia,aug,0.021955
Other,Garcinia_cambogia,aug,0.0
Gummy,L-Carnitine,aug,0.0
Softgels,L-Carnitine,aug,0.043485
Tablets,L-Carnitine,aug,0.152118
Capsules,L-Carnitine,aug,1.911851
Powder,L-Carnitine,aug,0.609275
Other,L-Carnitine,aug,0.056578
Gummy,Kava,aug,0.0
Softgels,Kava,aug,0.0
Tablets,Kava,aug,0.0
Capsules,Kava,aug,0.168248
Powder,Kava,aug,0.143692
Other,Kava,aug,0.032418
Gummy,Lutein,aug,0.06324110571428572
Softgels,Lutein,aug,3.500145
Tablets,Lutein,aug,1.005579
Capsules,Lutein,aug,1.725335
Powder,Lutein,aug,0.0
Other,Lutein,aug,0.015508
Gummy,Saw_Palmetto,aug,0.0
Softgels,Saw_Palmetto,aug,0.371628
Tablets,Saw_Palmetto,aug,0.5506100583333333
Capsules,Saw_Palmetto,aug,2.190829
Powder,Saw_Palmetto,aug,0.076636
Other,Saw_Palmetto,aug,0.013987
Gummy,Berberine,aug,0.0
Softgels,Berberine,aug,0.0
Tablets,Berberine,aug,0.03008
Capsules,Berberine,aug,0.955644
Powder,Berberine,aug,0.0
Other,Berberine,aug,0.0
Gummy,Ginkgo_Biloba,aug,0.0
Softgels,Ginkgo_Biloba,aug,0.01242
Tablets,Ginkgo_Biloba,aug,0.581002
Capsules,Ginkgo_Biloba,aug,1.389038
Powder,Ginkgo_Biloba,aug,0.152827
Other,Ginkgo_Biloba,aug,0.024178
Gummy,Enzymes,aug,0.03175
Softgels,Enzymes,aug,0.028931
Tablets,Enzymes,aug,2.383845
Capsules,Enzymes,aug,11.081925
Powder,Enzymes,aug,1.979889
Other,Enzymes,aug,0.006609
Gummy,L-arginine,aug,0.0
Softgels,L-arginine,aug,0.0
Tablets,L-arginine,aug,0.531568
Capsules,L-arginine,aug,0.913006
Powder,L-arginine,aug,1.551008
Other,L-arginine,aug,0.024211
Gummy,L-Glutamine,aug,0.0
Softgels,L-Glutamine,aug,0.0
Tablets,L-Glutamine,aug,0.294134
Capsules,L-Glutamine,aug,0.5091759757142857
Powder,L-Glutamine,aug,1.5231216
Other,L-Glutamine,aug,0.0
Gummy,L-Lysine,aug,0.108504
Softgels,L-Lysine,aug,0.0
Tablets,L-Lysine,aug,0.847095
Capsules,L-Lysine,aug,0.541952
Powder,L-Lysine,aug,0.032541
Other,L-Lysine,aug,0.013803
Gummy,Creatine,aug,0.0
Softgels,Creatine,aug,0.0
Tablets,Creatine,aug,0.207518
Capsules,Creatine,aug,1.294694
Powder,Creatine,aug,4.904536178333332
Other,Creatine,aug,0.054338
Gummy,Cayenne,aug,0.0
Softgels,Cayenne,aug,0.0
Tablets,Cayenne,aug,0.008753
Capsules,Cayenne,aug,0.8625493571428572
Powder,Cayenne,aug,0.472604
Other,Cayenne,aug,0.00611
Gummy,Citrulline,aug,0.0
Softgels,Citrulline,aug,0.0
Tablets,Citrulline,aug,0.01566
Capsules,Citrulline,aug,0.332384
Powder,Citrulline,aug,1.11180728
Other,Citrulline,aug,0.0
Gummy,VitaminD,aug,10.473158
Softgels,VitaminD,aug,7.812966531428572
Tablets,VitaminD,aug,6.3610948
Capsules,VitaminD,aug,14.07574308
Powder,VitaminD,aug,0.249333
Other,VitaminD,aug,0.125524
Gummy,Iron,aug,0.30656071333333335
Softgels,Iron,aug,1.13235976
Tablets,Iron,aug,3.721767
Capsules,Iron,aug,7.403217
Powder,Iron,aug,0.00782
Other,Iron,aug,0.103333
Gummy,Iodine,aug,0.149078
Softgels,Iodine,aug,0.23569176
Tablets,Iodine,aug,1.184886
Capsules,Iodine,aug,1.68659092
Powder,Iodine,aug,0.003177
Other,Iodine,aug,0.068195
Gummy,StJohns_Wort,aug,0.0
Softgels,StJohns_Wort,aug,0.0
Tablets,StJohns_Wort,aug,0.0
Capsules,StJohns_Wort,aug,0.455694
Powder,StJohns_Wort,aug,0.0
Other,StJohns_Wort,aug,0.008178
Gummy,Calcium,aug,1.327363
Softgels,Calcium,aug,1.15527076
Tablets,Calcium,aug,5.4668128
Capsules,Calcium,aug,7.90806008
Powder,Calcium,aug,1.422445
Other,Calcium,aug,0.05075
Gummy,Caffeine,aug,0.017338
Softgels,Caffeine,aug,0.014514
Tablets,Caffeine,aug,0.7113392375
Capsules,Caffeine,aug,2.552583
Powder,Caffeine,aug,1.936486
Other,Caffeine,aug,0.0
Gummy,Horny Goat,aug,0.0
Softgels,Horny Goat,aug,0.0
Tablets,Horny Goat,aug,0.0
Capsules,Horny Goat,aug,0.783794
Powder,Horny Goat,aug,0.230886
Other,Horny Goat,aug,0.008923
Gummy,Charcoal,aug,0.0
Softgels,Charcoal,aug,0.0
Tablets,Charcoal,aug,0.14961
Capsules,Charcoal,aug,0.63365321
Powder,Charcoal,aug,0.040655
Other,Charcoal,aug,0.0
Gummy,5HTP,aug,0.043842
Softgels,5HTP,aug,0.015168
Tablets,5HTP,aug,0.23811242857142859
Capsules,5HTP,aug,1.65859925
Powder,5HTP,aug,0.002556
Other,5HTP,aug,0.00909168
Gummy,Valerian,aug,0.481599
Softgels,Valerian,aug,0.0
Tablets,Valerian,aug,0.107684
Capsules,Valerian,aug,0.6749079499999999
Powder,Valerian,aug,0.011723
Other,Valerian,aug,0.02348068
Gummy,Lavender,aug,0.437969
Softgels,Lavender,aug,0.0
Tablets,Lavender,aug,0.103511
Capsules,Lavender,aug,0.004164
Powder,Lavender,aug,0.0
Other,Lavender,aug,0.002478
Gummy,Ginger,aug,0.791343
Softgels,Ginger,aug,0.091435
Tablets,Ginger,aug,0.918563
Capsules,Ginger,aug,5.839763893333333
Powder,Ginger,aug,0.811801
Other,Ginger,aug,0.021528
Gummy,Ginseng,aug,0.004416
Softgels,Ginseng,aug,0.028847
Tablets,Ginseng,aug,0.63472
Capsules,Ginseng,aug,2.406482
Powder,Ginseng,aug,0.598923
Other,Ginseng,aug,0.032891
Gummy,Chamomile,aug,0.472961
Softgels,Chamomile,aug,0.0
Tablets,Chamomile,aug,0.089167
Capsules,Chamomile,aug,0.3601867833333333
Powder,Chamomile,aug,0.00449
Other,Chamomile,aug,0.003952
Gummy,Quercetin,aug,0.0
Softgels,Quercetin,aug,0.0
Tablets,Quercetin,aug,0.195817
Capsules,Quercetin,aug,8.099991786666667
Powder,Quercetin,aug,0.501415
Other,Quercetin,aug,0.0
Gummy,Bromelain,aug,0.0
Softgels,Bromelain,aug,0.0
Tablets,Bromelain,aug,0.637491
Capsules,Bromelain,aug,4.210593
Powder,Bromelain,aug,0.05184
Other,Bromelain,aug,0.007703
Gummy,VitaminC,aug,14.980931082857143
Softgels,VitaminC,aug,3.673108
Tablets,VitaminC,aug,8.8811316875
Capsules,VitaminC,aug,22.538627
Powder,VitaminC,aug,5.200807
Other,VitaminC,aug,0.256698
Gummy,VitaminA,aug,1.945211
Softgels,VitaminA,aug,0.45152060285714285
Tablets,VitaminA,aug,1.6953103575
Capsules,VitaminA,aug,2.830437
Powder,VitaminA,aug,0.20012
Other,VitaminA,aug,0.046091
Gummy,B1,aug,0.033438
Softgels,B1,aug,0.0
Tablets,B1,aug,0.8366048333333334
Capsules,B1,aug,2.377161
Powder,B1,aug,0.025397
Other,B1,aug,0.111276
Gummy,VitaminE,aug,2.420048
Softgels,VitaminE,aug,4.86079379
Tablets,VitaminE,aug,2.910207
Capsules,VitaminE,aug,6.623571
Powder,VitaminE,aug,0.028553
Other,VitaminE,aug,0.06593551714285714
Gummy,Choline,aug,0.281728
Softgels,Choline,aug,0.271297
Tablets,Choline,aug,1.90614
Capsules,Choline,aug,3.361775
Powder,Choline,aug,0.516179
Other,Choline,aug,0.003782
Gummy,Alpha GPC,aug,0.0
Softgels,Alpha GPC,aug,0.0
Tablets,Alpha GPC,aug,0.0
Capsules,Alpha GPC,aug,2.093239
Powder,Alpha GPC,aug,0.242734
Other,Alpha GPC,aug,0.002339
Gummy,Black Seed Oil,aug,0.0553509375
Softgels,Black Seed Oil,aug,0.742062
Tablets,Black Seed Oil,aug,0.0
Capsules,Black Seed Oil,aug,0.49002
Powder,Black Seed Oil,aug,0.0
